Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70100000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70100000;1;01/09/2019;;1;1;23,075;1,457;3,532;20;30;1;1;1;0;0;2,882;2,429;2,216;2,012;1,632;2,216;10,187;6,013;3,372;2,429;2,216;2,216;2,216;2,216;2,216;2,216;1,632;2,012;2,882;23,075;7,783;2,882;2,651;2,216;2,216;2,216;2,216;2,216;1,818;1,457;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/08/2019;;1;1;5,684;2,216;2,887;19;12;1;1;1;0;0;3,897;3,897;3,63;3,897;3,897;3,372;3,123;2,882;2,651;2,882;2,429;2,216;2,651;2,216;2,216;2,216;2,429;3,372;5,684;4,458;2,882;2,429;2,216;2,216;2,216;2,216;2,429;2,216;2,216;2,216;2,216;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/07/2019;;1;1;255,68;3,897;30,815;3;24;1;1;1;0;0;15,371;90,936;255,68;200,231;152,79;36,742;21,538;11,957;10,187;8,947;8,163;7,412;6,871;6,35;34,447;11,056;9,352;7,783;6,35;5,684;5,365;4,752;4,458;3,897;4,458;3,897;3,897;4,173;3,897;4,458;4,173;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/06/2019;;1;1;58,864;4,173;10,986;1;24;3;3;3;;0;58,864;38,311;27,301;22,147;18,615;16,42;14,355;12,42;10,401;8,748;7,972;7,049;6,35;5,523;5,208;5,054;4,752;4,752;4,458;5,054;4,752;4,458;4,314;4,173;4,173;5,208;4,752;5,365;4,458;4,173;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;0;
70100000;1;01/05/2019;;1;1;133,59;5,684;34,86;25;10;3;3;3;;0;8,947;7,412;6,35;7,412;7,783;7,412;7,049;7,412;6,18;5,684;14,106;39,507;18,054;34,447;35,204;35,204;32,956;26,964;18,898;14,606;10,835;11,056;50,144;79,731;133,59;39,507;33,698;129,443;58,864;59,657;132,549;;;;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/04/2019;;1;1;71,13;2,882;13,531;7;4;1;1;1;;0;3,763;3,5;3,246;2,882;3,763;32,222;71,13;32,222;23,075;13,859;7,783;5,523;4,752;4,458;4,034;16,155;15,371;10,187;8,551;7,049;6,521;6,35;8,551;10,401;7,412;6,013;14,606;40,721;20,345;11,502;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/03/2019;;1;1;128,413;1,818;15,108;7;3;3;3;3;;0;2,651;2,651;1,818;4,752;12,891;34,447;128,413;15,891;20,345;32,956;44,465;26,629;17,228;11,957;9,352;7,783;6,871;7,23;7,049;6,013;5,847;7,783;9,975;7,049;6,18;5,847;5,523;5,208;4,902;4,458;4,173;;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/02/2019;;1;1;66,955;1,457;11,905;18;5;3;3;3;;0;2,651;2,766;56,896;2,651;1,457;3,63;2,651;2,882;2,651;2,651;5,365;5,054;4,902;2,651;2,651;3,372;5,365;66,955;64,083;34,447;21,538;15,63;2,651;2,882;7,783;2,651;1,818;2,651;;;;;;;3;3;;;;;;;;;;;;;3;3;3;;;;;;;;;0;0;0;
70100000;1;01/01/2019;;1;1;22,147;1,457;4,369;16;9;3;3;3;0;0;2,882;3,123;2,651;6,35;6,35;3,5;3,5;4,314;1,457;2,882;4,173;4,034;3,372;1,632;15,63;22,147;5,365;3,63;2,651;5,365;2,651;2,651;3,63;3,897;2,539;3,63;2,651;2,882;2,012;2,429;1,457;;;;;;;;;;;;;;3;3;3;3;3;3;3;3;3;3;;;;;;;;;
70100000;1;01/12/2018;;1;1;82,375;1,457;12,953;21;12;2;2;2;0;0;5,365;5,054;3,763;3,63;3,763;3,63;3,372;2,539;1,818;2,012;2,539;1,457;1,543;1,914;2,113;6,18;10,835;6,521;5,847;78,856;82,375;46,611;20,345;15,891;23,388;33,698;15,371;1,457;2,651;3,763;3,246;;;;;;;;;;;;;;;;;;;;3;3;3;;;3;3;3;3;;;2;
70100000;1;01/11/2018;;1;1;104,54;1,914;12,926;3;25;3;3;3;;0;27,98;26,296;104,54;27,301;22,454;13,614;27,301;24,02;13,859;6,871;5,054;2,651;2,539;3,63;5,365;3,763;3,123;8,163;14,859;7,412;4,173;4,034;2,651;2,216;1,914;2,651;2,113;3,63;5,054;8,551;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
70100000;1;01/10/2018;;1;1;88,202;4,752;17,937;13;30;1;1;1;;0;6,013;6,695;30,42;20,938;20,345;16,687;11,056;8,748;7,972;37,522;18,898;13,859;88,202;71,13;21,237;12,891;11,278;11,278;8,748;7,596;7,412;6,35;5,684;5,523;6,35;6,695;7,049;5,847;6,013;4,752;62,866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/09/2018;;1;1;127,385;2,429;27,025;4;20;3;3;3;;0;111,822;86,395;114,781;127,385;64,491;33,698;20,051;15,891;13,614;11,278;9,766;9,149;8,748;9,558;6,871;6,871;8,947;39,91;24,661;2,429;8,551;9,352;8,551;9,149;7,049;6,35;8,947;9,149;7,972;9,352;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;0;
70100000;1;01/08/2018;;1;1;52,647;3,246;8,76;31;20;1;1;1;;0;7,23;6,521;5,847;9,352;6,871;6,013;5,523;4,604;9,149;7,23;6,18;5,208;4,752;4,314;3,897;3,63;3,763;3,63;3,372;3,246;6,521;20,938;13,371;9,558;19,471;10,401;9,558;8,163;5,684;4,902;52,647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/07/2018;;1;1;49,249;5,365;15,733;17;16;1;1;1;;0;13,371;11,729;12,655;39,91;39,91;33,326;20,345;11,502;9,149;10,187;10,835;8,748;7,049;6,35;5,847;5,365;49,249;22,763;15,891;10,187;7,596;7,049;6,521;5,847;19,471;31,495;22,147;14,606;11,502;9,352;7,783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/06/2018;;1;1;70,288;2,012;12,217;26;21;1;1;1;;0;2,429;2,322;2,539;2,113;2,651;5,365;5,054;2,882;2,539;2,651;2,651;58,074;25,636;7,972;4,752;3,897;4,173;3,763;3,5;2,322;2,012;3,001;3,123;3,372;12,891;70,288;19,76;14,606;54,951;35,204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/05/2018;;1;1;15,371;1,724;4,157;20;13;3;3;3;;0;2,539;2,429;2,216;2,651;4,314;6,18;8,748;5,847;7,23;5,365;3,763;2,766;1,724;2,216;2,651;2,766;3,5;4,458;6,013;15,371;4,314;5,847;4,902;3,246;2,429;2,882;2,766;2,322;2,651;2,429;2,322;;;;;3;;;;;;;;;;;;;;3;3;3;;;;;;;;;;;
70100000;1;01/04/2018;;1;1;16,687;2,113;5,332;4;12;3;3;3;;0;11,729;9,766;12,188;16,687;12,42;8,551;7,972;5,523;5,847;6,013;2,539;2,113;2,766;2,651;3,897;2,651;2,429;2,651;4,173;3,123;3,372;2,882;3,123;5,208;5,365;2,651;2,882;3,001;2,651;3,123;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;0;
70100000;1;01/03/2018;;1;1;37,916;2,539;10,597;29;19;3;3;3;;0;15,63;14,106;8,748;14,106;9,766;9,352;9,766;5,365;4,752;3,897;3,5;3,372;3,372;3,001;3,5;4,604;3,123;2,882;2,539;6,35;15,891;11,056;9,558;7,412;6,521;6,521;19,183;36,355;37,916;28,323;18,054;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;;;;;;
70100000;1;01/02/2018;;1;1;18,054;1,372;5,861;11;19;1;1;1;;0;10,617;7,23;5,523;3,63;2,766;2,012;5,523;5,208;4,314;2,882;18,054;10,187;11,278;7,783;5,684;5,054;2,539;2,216;1,372;5,365;4,173;3,5;3,001;2,766;3,001;1,632;17,228;9,558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
70100000;1;01/01/2018;;1;1;;;;;;0;0;0;;0;29,713;8,551;8,356;9,558;9,352;7,783;7,596;7,049;6,871;6,695;25,965;33,698;28,668;37,522;56,896;61,656;62,058;52,267;30,42;18,333;16,687;16,956;35,969;;;25,965;22,147;14,355;13,859;11,278;10,617;;3;3;3;3;;;;;;;;;;;;;;;;;;;0;0;;;;;;;
70100000;1;01/12/2017;;1;1;164,943;1,372;14,955;24;13;1;1;1;;0;4,314;2,539;6,18;4,604;3,763;4,034;3,763;4,034;2,539;1,818;1,818;1,543;1,372;1,632;1,372;2,651;11,957;5,365;4,458;3,63;3,123;2,651;3,123;164,943;62,866;31,495;21,538;18,333;22,147;24,02;35,969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/11/2017;;1;1;18,615;1,632;4,533;20;2;3;3;3;;0;1,818;1,632;1,632;2,113;4,173;3,246;2,539;2,113;2,012;5,523;15,891;5,365;4,314;3,5;2,012;2,012;2,113;1,724;15,371;18,615;7,23;4,604;4,173;3,63;2,882;2,651;3,5;2,651;2,766;4,173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;
70100000;1;01/10/2017;;1;1;24,02;1,914;5,37;9;30;3;3;3;;0;4,458;2,651;3,372;3,123;2,216;8,356;13,859;17,501;24,02;12,188;7,783;6,013;5,054;4,458;4,173;4,173;3,372;3,5;3,123;2,882;3,372;3,897;3,372;3,123;2,766;2,651;2,539;2,322;2,216;1,914;2,012;;3;;;;;;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;
70100000;1;01/09/2017;;1;1;11,502;0,602;1,649;30;23;1;1;1;;0;2,322;2,012;2,012;1,818;1,818;1,632;1,457;1,457;1,29;1,29;1,29;1,133;1,133;1,058;0,986;0,986;0,986;1,29;1,457;1,29;1,29;1,058;0,602;0,986;0,986;0,986;0,915;1,058;1,372;11,502;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/08/2017;;1;1;40,314;1,29;8,092;20;2;1;1;1;;0;1,457;1,29;13,859;15,63;11,502;10,835;5,523;4,604;3,63;3,5;4,034;3,63;5,684;24,34;13,614;7,049;4,604;3,897;3,63;40,314;22,147;11,502;7,783;5,208;4,604;3,897;3,001;2,882;2,651;2,322;2,216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/07/2017;;1;1;5,684;1,457;2,621;1;22;1;1;1;;0;5,684;4,902;4,902;3,63;3,5;3,5;3,246;3,123;3,001;3,001;2,882;2,882;2,766;2,651;2,651;2,429;2,429;2,322;2,012;1,724;1,543;1,457;1,724;2,012;1,632;1,818;1,632;1,632;1,632;1,457;1,457;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/06/2017;;1;1;170,569;3,763;31,775;5;30;1;1;1;;0;120,776;73,249;37,916;37,916;170,569;90,021;50,144;84,154;65,719;32,588;25,965;19,76;17,228;13,859;11,957;10,835;9,975;8,947;8,947;9,975;7,783;6,871;6,18;5,523;4,902;4,902;4,604;4,314;3,897;3,763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
70100000;1;01/05/2017;;1;1;146,832;2,113;26,289;28;14;1;1;1;;0;3,763;4,752;3,897;3,001;4,752;3,897;4,902;3,763;3,246;2,766;2,322;2,766;2,539;2,113;11,056;5,208;3,763;4,314;88,202;19,183;11,056;8,748;6,695;13,614;12,891;20,938;51,887;146,832;119,77;104,54;137,782;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/04/2017;;1;1;23,075;3,372;7,891;5;21;1;1;1;;0;9,149;9,352;9,975;9,975;23,075;19,76;14,606;11,056;8,947;7,23;6,18;4,902;4,604;4,034;3,5;6,18;5,523;4,752;4,034;3,5;3,372;4,604;4,034;3,5;5,208;16,42;11,056;7,783;5,684;4,752;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/03/2017;;1;1;22,147;2,766;7,762;7;21;1;1;1;;0;4,902;7,23;9,352;8,356;6,695;7,23;22,147;20,938;9,558;8,551;6,871;18,615;8,947;4,902;4,314;3,763;3,5;3,246;3,123;3,001;2,766;5,054;4,902;3,63;3,63;3,5;3,897;18,615;10,835;10,401;8,163;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/02/2017;;1;1;46,178;5,208;13,056;12;23;1;1;1;;0;11,957;9,352;15,891;35,204;20,64;14,355;9,975;7,783;6,871;6,18;5,847;46,178;19,76;14,355;10,187;9,149;8,356;7,596;7,972;12,891;7,412;6,013;5,208;8,551;25,965;15,891;10,187;5,847;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
70100000;1;01/01/2017;;1;1;116,768;6,18;18,233;6;16;3;3;3;;0;14,355;25,965;14,859;15,371;16,956;116,768;42,782;28,323;18,615;14,859;13,13;14,355;11,502;8,163;6,871;6,18;8,163;15,891;8,163;6,521;10,401;10,187;9,766;11,502;17,501;20,938;21,538;14,606;11,957;12,891;16,155;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/12/2016;;1;1;99,777;2,539;19,919;4;3;3;3;3;;0;2,882;2,651;2,539;99,777;26,296;16,155;9,149;5,208;6,013;6,35;5,523;4,902;3,897;3,5;3,123;3,001;2,882;2,651;2,651;4,458;18,615;29,363;51,887;33,326;19,76;11,278;10,617;12,655;75,389;79,731;61,254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;
70100000;1;01/11/2016;;1;1;10,617;2,216;4,51;17;26;1;1;1;;0;8,356;9,149;7,049;6,521;6,18;5,054;4,604;4,458;4,752;4,604;4,604;3,372;2,882;2,651;2,766;3,372;10,617;7,972;5,054;3,897;3,246;2,766;2,766;3,123;2,539;2,216;2,429;2,539;3,123;2,651;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/10/2016;;1;1;117,266;2,216;24,736;19;4;1;1;1;;0;2,429;2,429;2,322;2,216;2,539;37,522;31,495;13,371;8,748;5,054;4,034;3,63;3,63;3,63;3,63;3,63;64,491;59,657;117,266;99,777;29,014;20,345;15,114;19,76;62,058;40,314;46,178;26,296;15,371;11,502;9,352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/09/2016;;1;1;44,465;2,429;8,186;4;28;1;1;1;;0;6,35;5,208;4,752;44,465;25,965;24,984;13,614;10,835;8,163;6,521;6,35;6,18;6,18;11,502;7,049;5,684;4,902;4,752;5,208;4,458;4,173;3,897;3,63;3,63;3,5;3,246;2,651;2,429;2,651;2,651;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/08/2016;;1;1;81,049;3,763;13,045;21;6;1;1;1;;0;4,173;4,314;4,458;4,752;4,314;3,763;62,866;15,891;10,187;7,049;5,847;5,208;4,604;4,173;4,752;5,365;4,314;4,902;5,684;26,296;81,049;38,311;21,538;18,615;12,655;8,163;7,049;6,18;5,523;5,523;6,871;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/07/2016;;1;1;;;;;;0;0;0;;0;2,216;2,216;2,113;1,914;2,012;2,113;3,123;2,539;2,216;2,882;3,123;32,222;16,956;191,342;149,53;;;;;10,835;8,748;8,356;7,049;6,521;5,684;5,365;;;;4,752;4,752;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;
70100000;1;01/06/2016;;1;1;6,013;2,216;3,482;1;28;1;1;1;;0;6,013;6,013;4,752;4,458;4,458;4,173;4,458;3,63;3,63;3,123;3,123;3,123;3,123;3,001;2,882;2,882;3,372;4,752;3,5;3,372;2,882;2,651;3,123;3,123;3,123;2,651;2,429;2,216;2,216;2,216;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/05/2016;;1;1;41,952;4,604;8,113;16;7;1;1;1;;0;7,972;7,412;6,18;5,523;5,365;5,684;4,604;4,902;5,054;4,604;4,604;10,401;11,502;7,23;5,523;41,952;12,42;8,748;6,871;5,847;4,752;8,551;11,502;9,766;7,049;6,35;6,18;5,523;5,684;7,049;6,695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/04/2016;;1;1;85,048;3,001;12,154;27;21;1;1;1;;0;7,049;6,695;6,35;5,684;5,208;4,752;4,314;4,173;4,173;4,902;14,355;8,163;7,783;7,783;5,684;4,173;3,897;3,63;3,372;3,246;3,001;7,412;49,249;13,371;8,947;7,412;85,048;48,805;15,371;10,617;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/03/2016;;1;1;68,199;6,521;20,735;25;19;1;1;1;;0;7,783;6,695;60,454;58,468;32,222;17,228;13,13;13,371;14,355;52,647;24,984;17,228;16,687;12,188;9,149;8,163;8,163;6,695;6,521;6,871;16,42;10,835;8,947;6,695;68,199;68,199;24,02;16,155;12,188;9,766;8,356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/02/2016;;1;1;221,493;4,902;27,878;1;20;1;1;1;;0;221,493;110,842;55,727;46,178;28,668;25,309;18,333;14,355;11,729;9,766;8,356;7,783;7,23;6,695;10,401;10,401;7,412;6,871;5,684;4,902;7,783;55,339;32,222;21,538;26,629;13,371;12,42;10,835;10,187;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
70100000;1;01/01/2016;;1;1;47,922;3,372;11,073;31;26;1;1;1;;0;31,135;21,841;20,64;17,501;11,957;11,278;7,783;7,23;6,871;7,049;40,721;14,106;9,352;7,596;7,972;7,049;5,684;4,458;4,314;3,763;3,63;9,766;4,604;4,458;3,63;3,372;4,604;4,902;4,314;3,763;47,922;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;1;01/12/2015;;1;1;58,864;3,63;9,146;31;13;1;1;1;;0;4,604;4,902;16,155;7,783;6,35;5,523;5,208;4,458;3,897;5,523;4,902;3,897;3,63;3,63;16,956;8,356;5,847;4,458;4,458;4,752;4,902;5,054;4,173;4,173;14,106;14,355;7,412;6,695;15,114;23,388;58,864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70100000;1;01/11/2015;;1;1;78,856;4,314;16,757;6;22;1;1;1;;0;12,891;19,471;29,014;29,363;78,42;78,856;37,916;28,323;21,237;18,615;18,615;13,859;11,056;10,401;8,163;7,783;6,871;6,695;6,35;7,412;5,684;4,314;4,752;4,752;4,752;6,871;6,18;4,604;4,752;4,752;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70100000;1;01/10/2015;;1;1;270,735;9,352;52,279;22;7;3;3;3;;0;19,76;15,63;16,956;14,859;10,835;9,766;9,352;120,776;211,076;127,899;109,864;67,369;32,956;43,2;28,668;41,539;33,698;24,661;18,615;14,859;89,565;270,735;74,531;39,106;27,301;21,237;29,713;32,222;31,495;18,054;14,355;;;;;;;;;3;;;3;;;;;;;;;;;;;;;;;;;;
